"","province","district","constituency","year","party","candidate","first_name","middle_name","last_name","won","pct_margin","election"
"1922","Northern","Nakonde","Nakonde",2006,"HP","Stanley S. Sinkala","Stanley","S.","Sinkala",0,0.359735615993065,"assembly"
"1923","Copperbelt","Masaiti","Masaiti",2011,"PF","Stardy  Mwale","Stardy","","Mwale",0,0.195929526123937,"assembly"
"1924","Lusaka","Luangwa","Feira",2006,"PF","Stella Chibanda-Mumba","Stella",NA,"Chibanda-Mumba",0,0.222899628252788,"assembly"
"1925","Eastern","Petauke","Petauke",2006,"Independent","Stella V. Banda","Stella","V.","Banda",0,0.501342281879195,"assembly"
"1926","Copperbelt","Luanshya","Luanshya",2016,"PF","Stephen Chungu","Stephen",NA,"Chungu",1,0.359832956591702,"assembly"
"1927","Copperbelt","Lufwanyama","Lufwanyama",2006,"Independent","Stephen Kamaloni","Stephen",NA,"Kamaloni",0,0.549145434906919,"assembly"
"1928","Muchinga","Shiwan'gandu","Shiwan'gandu",2016,"PF","Stephen Kampyongo","Stephen",NA,"Kampyongo",1,0.504611705761785,"assembly"
"1929","North-Western","Mwinilunga","Mwinilunga",2006,"UPND, FDD, UNIP (UDA)","Stephen Katuka","Stephen",NA,"Katuka",1,0.0157316577008272,"assembly"
"1930","Lusaka","Luangwa","Feira",2016,"IND","Stephen Miti","Stephen",NA,"Miti",1,0.0429976922142597,"assembly"
"1931","Luapula","Samfya","Luapula",2011,"IND","Stephen  Chakolwa","Stephen","","Chakolwa",0,0.0536933581626319,"assembly"
"1932","Copperbelt","Luanshya","Luanshya",2011,"PF","Stephen  Chungu","Stephen","","Chungu",1,0.340584064415335,"assembly"
"1933","Northern","Chinsali","Shiwan'gandu",2011,"PF","Stephen  Kampyongo","Stephen","","Kampyongo",1,0.63233570368055,"assembly"
"1934","North-Western","Mufumbwe","Mufumbwe",2011,"UNIP","Stephen  Kamwengo","Stephen","","Kamwengo",0,0.00359405458089668,"assembly"
"1935","Copperbelt","Luanshya","Roan",2011,"UPND","Stephen  Kanta","Stephen","","Kanta",0,0.399632571459448,"assembly"
"1936","North-Western","Mwinilunga","Mwinilunga",2011,"UPND","Stephen  Katuka","Stephen","","Katuka",1,0.111926738861836,"assembly"
"1937","Northern","Mporokoso","Mporokoso",2011,"IND","Stephen  Mwenya","Stephen","","Mwenya",0,0.0638142256353995,"assembly"
"1938","North-Western","Solwezi","Solwezi East",2011,"NMP","Stephen  Ndelufu","Stephen","","Ndelufu",0,0.310719304969976,"assembly"
"1939","Lusaka","Lusaka","Munali",2011,"UPND","Stephen L Nawa","Stephen","L","Nawa",0,0.344900490992644,"assembly"
"1940","Lusaka","Lusaka","Munali",2006,"ULP","Stephen L. Nawa","Stephen","L.","Nawa",0,0.0182492581602374,"assembly"
"1941","Copperbelt","Luanshya","Roan",2006,"UPND, FDD, UNIP (UDA)","Stephen M. Kanta","Stephen","M.","Kanta",0,0.320313082370481,"assembly"
"1942","Central","Mumbwa","Mumbwa",2011,"NMP","Steve K Mutanuka","Steve","K","Mutanuka",0,0.186924616410941,"assembly"
"1943","North-Western","Mufumbwe","Mufumbwe",2016,"PF","Steven Masumba","Steven",NA,"Masumba",0,0.132873255394757,"assembly"
"1944","Copperbelt","Mufulira","Kankoyo",2006,"UPND, FDD, UNIP (UDA)","Steven Zulu","Steven",NA,"Zulu",0,0.0248893343355884,"assembly"
"1945","North-Western","Mufumbwe","Mufumbwe",2011,"MMD","Steven  Masumba","Steven","","Masumba",1,0.00359405458089668,"assembly"
"1946","Central","Kabwe","Kabwe Central",2006,"HP","Stewart Nkandu","Stewart",NA,"Nkandu",0,0.0058678196417542,"assembly"
"1947","Northern","Mbala","Kanchibiya",2011,"MMD","Sunday  Chanda","Sunday","","Chanda",0,0.233146622734761,"assembly"
"1948","Luapula","Mwansabombwe","Mwansabombwe",2016,"MMD","Sunday C Maluba","Sunday","C","Maluba",0,0.375950684492835,"assembly"
"1949","Central","Mkushi","Mkushi South",2011,"UPND","Sunwell H Kayumba","Sunwell","H","Kayumba",0,0.381361426256078,"assembly"
"1950","Lusaka","Lusaka","Mandevu",2011,"ADD","Susan M Nakazwe","Susan","M","Nakazwe",0,0.32736277043758,"assembly"
"1951","Central","Mkushi","Mkushi South",2006,"MMD","Sydney Chisanga","Sydney",NA,"Chisanga",1,0.53061797752809,"assembly"
"1952","Central","Luano","Mkushi South",2016,"UPND","Sydney Chisanga","Sydney",NA,"Chisanga",0,0.00857723936687593,"assembly"
"1953","Lusaka","Lusaka","Kanyama",2016,"IND","Sydney Chiyaba","Sydney",NA,"Chiyaba",0,0.0671483212919676,"assembly"
"1954","Central","Kabwe","Bwacha",2016,"PF","Sydney Mushanga","Sydney",NA,"Mushanga",1,0.272924942504704,"assembly"
"1955","Central","Mkushi","Mkushi South",2011,"MMD","Sydney  Chisanga","Sydney","","Chisanga",1,0.381361426256078,"assembly"
"1956","Central","Kabwe","Bwacha",2011,"PF","Sydney  Mushanga","Sydney","","Mushanga",1,0.137251820420137,"assembly"
"1957","Lusaka","Lusaka","Matero",2016,"FDD","Sydney C Sikanyika","Sydney","C","Sikanyika",0,0.467062750333778,"assembly"
"1958","Lusaka","Lusaka","Munali",2016,"IND","Sydney P Kaweme","Sydney","P","Kaweme",0,0.164839520854237,"assembly"
"1959","Luapula","Samfya","Bangweulu",2011,"MMD","Sylvester C Chimfwembe","Sylvester","C","Chimfwembe",0,0.617394074546034,"assembly"
"1960","Muchinga","Mpika","Mpika",2016,"PF","Sylvia B Chalikosa","Sylvia","B","Chalikosa",1,0.611969304365158,"assembly"
"1961","Lusaka","Chongwe","Chongwe",2011,"PF","Sylvia T Masebo","Sylvia","T","Masebo",0,0.245921664433762,"assembly"
"1962","Lusaka","Chongwe","Chongwe",2016,"UPND","Sylvia T Masebo","Sylvia","T","Masebo",0,0.080113285850485,"assembly"
"1963","Lusaka","Chongwe","Chongwe",2006,"MMD","Sylvia T. Masebo","Sylvia","T.","Masebo",1,0.399592549476135,"assembly"
"1964","Western","Kaoma","Luampa",2011,"NAREP","Tanda A Makai","Tanda","A","Makai",0,0.0566647651644799,"assembly"
"1965","North-Western","Kabompo","Manyinga",2011,"PF","Tanday  Chipawa","Tanday","","Chipawa",0,0.106609071274298,"assembly"
"1966","Copperbelt","Mufulira","Kantanshi",2011,"FDD","Tanny  Mbewe","Tanny","","Mbewe",0,0.543327106683271,"assembly"
"1967","Western","Kaoma","Kaoma Central",2016,"IND","Tauzeni W Libinga","Tauzeni","W","Libinga",0,0.426272066458982,"assembly"
"1968","Copperbelt","Kitwe","Chimwemwe",2011,"UPND","Tebuho  Likando","Tebuho","","Likando",0,0.441332723498575,"assembly"
"1969","Northern","Mbala","Mbala",2006,"NDF","Teddy Simusokwe","Teddy",NA,"Simusokwe",0,0.0790889620226715,"assembly"
"1970","North-Western","Solwezi","Solwezi West",2016,"UPND","Teddy J Kasonso","Teddy","J","Kasonso",1,0.693020165702673,"assembly"
"1971","Luapula","Nchelenge","Nchelenge",2016,"IND","Teddy M Chisha","Teddy","M","Chisha",0,0.456653225806452,"assembly"
"1972","Central","Kapiri Mposhi","Kapiri Mposhi",2016,"FDD","Tembo P Dube","Tembo","P","Dube",0,0.034881425092688,"assembly"
"1973","Muchinga","Mpika","Mfuwe",2016,"UPND","Terris Kunda","Terris",NA,"Kunda",0,0.818454495224564,"assembly"
"1974","Eastern","Petauke","Kaumbwe",2011,"UNIP","Thenes  Lungu","Thenes","","Lungu",0,0.519085436147047,"assembly"
"1975","Luapula","Samfya","Chifunabuli",2011,"ZED","Theophano  Mwewa","Theophano","","Mwewa",0,0.398852971845673,"assembly"
"1976","Luapula","Samfya","Chifunabuli",2006,"Independent","Theresa Chiluba","Theresa",NA,"Chiluba",0,0.00723053640491,"assembly"
"1977","North-Western","Zambezi","Zambezi East",2011,"PF","Thom  Makondo","Thom","","Makondo",0,0.0126720901126408,"assembly"
"1978","Copperbelt","Ndola","Chifubu",2006,"UPND, FDD, UNIP (UDA)","Thom T. Shamakamba","Thom","T.","Shamakamba",0,0.129865389002966,"assembly"
"1979","Northern","Mbala","Mfuwe",2006,"APC","Thomas Bwalya","Thomas",NA,"Bwalya",0,0.0217550721095087,"assembly"
"1980","Northern","Chilubi","Chinsali",2006,"MMD","Thomas Mutale","Thomas",NA,"Mutale",0,0.0223712282840597,"assembly"
"1981","Western","Kalabo","Sikongo",2011,"UPND","Thomas  Kamboyi","Thomas","","Kamboyi",0,0.157669138090825,"assembly"
"1982","Copperbelt","Ndola","Bwana Mkubwa",2006,"Independent","Thomson Chipoka","Thomson",NA,"Chipoka",0,0.105218135158255,"assembly"
"1983","Copperbelt","Ndola","Chifubu",2011,"UPND","Thomson  Siwale","Thomson","","Siwale",0,0.18596387326029,"assembly"
"1984","Luapula","Kawambwa","Kawambwa",2011,"ZED","Thresa  Kaunda","Thresa","","Kaunda",0,0.282538575538314,"assembly"
"1985","Western","Kaoma","Mangango",2011,"PF","Timba R Simbula","Timba","R","Simbula",0,0.098496835443038,"assembly"
"1986","Eastern","Chipata","Kasenengwa",2006,"Independent","Timothy K. Nyirenda","Timothy","K.","Nyirenda",0,0.0475532472482966,"assembly"
"1987","Southern","Choma","Mbabala",2006,"Independent","Timtamande Mwela","Timtamande",NA,"Mwela",0,0.367279853340919,"assembly"
"1988","North-Western","Mwinilunga","Ikeleng'i",2006,"APC","Tobby B. Kabebi","Tobby","B.","Kabebi",0,0.350268685881778,"assembly"
"1989","North-Western","Kasempa","Kasempa",2016,"MMD","Tobias Kafumukache","Tobias",NA,"Kafumukache",0,0.544771446462117,"assembly"
"1990","Eastern","Petauke","Petauke",2006,"Independent","Tobias L. Phiri","Tobias","L.","Phiri",0,0.501342281879195,"assembly"
"1991","Eastern","Chama","Chama North",2011,"IND","Todd  Chilembo","Todd","","Chilembo",0,0.10257209664848,"assembly"
"1992","Muchinga","Chama","Chama North",2016,"UPND","Todd S Chilembo","Todd","S","Chilembo",0,0.659473431113248,"assembly"
"1993","Eastern","Chama","Chama North",2006,"MMD","Todd S. Chilembo","Todd","S.","Chilembo",1,0.31873845522337,"assembly"
"1994","Lusaka","Lusaka","Matero",2016,"UPND","Tom Nh Michelo","Tom","Nh","Michelo",0,0.467062750333778,"assembly"
"1995","Copperbelt","Ndola","Kabushi",2011,"IND","Tony K Mwape","Tony","K","Mwape",0,0.355603537765229,"assembly"
"1996","Copperbelt","Chililabombwe","Chililabombwe",2016,"UPND","Trudy S Ng'andu","Trudy","S","Ng'andu",0,0.22476461572148,"assembly"
"1997","Copperbelt","Chililabombwe","Chililabombwe",2011,"MMD","Trudy S Ng`Andu","Trudy","S","Ng`Andu",0,0.25304746063934,"assembly"
"1998","Southern","Mazabuka","Chikankata",2011,"MMD","Trymore  Mwenda","Trymore","","Mwenda",0,0.374874055415617,"assembly"
"1999","Southern","Monze","Bweengwa",2011,"MMD","Tsibu  Bbuku","Tsibu","","Bbuku",0,0.64870796460177,"assembly"
"2000","Central","Kabwe","Kabwe Central",2016,"PF","Tutwa S Ngulube","Tutwa","S","Ngulube",1,0.292680814205284,"assembly"
"2001","Southern","Monze","Monze Central",2006,"MMD","Tyson Hamaamba","Tyson",NA,"Hamaamba",0,0.5775813752964,"assembly"
"2002","Eastern","Nyimba","Nyimba",2011,"UNIP","Tyson  Chikavizu","Tyson","","Chikavizu",0,0.326929745474721,"assembly"
"2003","Northern","Chinsali","Shiwan'gandu",2011,"ZED","Vera  Yasa","Vera","","Yasa",0,0.63233570368055,"assembly"
"2004","Eastern","Chipata","Kasenengwa",2006,"MMD","Verah Tembo","Verah",NA,"Tembo",1,0.0475532472482966,"assembly"
"2005","Luapula","Mwense","Mwense",2006,"NDF","Victor Kateka","Victor",NA,"Kateka",0,0.169926047658176,"assembly"
"2006","Copperbelt","Ndola","Chifubu",2006,"MMD","Victor Konie","Victor",NA,"Konie",0,0.129865389002966,"assembly"
"2007","Copperbelt","Ndola","Ndola Central",2016,"UPND","Victor Konie","Victor",NA,"Konie",0,0.385252225519288,"assembly"
"2008","Copperbelt","Chililabombwe","Chililabombwe",2006,"NDF","Victor Kowa","Victor",NA,"Kowa",0,0.276825545902794,"assembly"
"2009","North-Western","Chavuma","Chavuma",2016,"UPND","Victor Lumayi","Victor",NA,"Lumayi",1,0.0932034536196591,"assembly"
"2010","Copperbelt","Kitwe","Kwacha",2011,"IND","Victor  Chami","Victor","","Chami",0,0.400174446583253,"assembly"
"2011","North-Western","Mwinilunga","Ikeleng'i",2011,"PF","Victor  Kayekesi","Victor","","Kayekesi",0,0.313446038922744,"assembly"
"2012","Copperbelt","Chililabombwe","Chililabombwe",2011,"IND","Victor  Kowa","Victor","","Kowa",0,0.25304746063934,"assembly"
"2013","Southern","Monze","Monze Central",2011,"MMD","Victor  Mukonka","Victor","","Mukonka",0,0.410713598028267,"assembly"
"2014","Southern","Choma","Choma Central",2011,"NMP","Victor  Mweemba","Victor","","Mweemba",0,0.439339184305627,"assembly"
"2015","Western","Mitete","Mitete",2016,"IND","Victor C Kachaka","Victor","C","Kachaka",0,0.598845907245138,"assembly"
"2016","Eastern","Chipata","Kasenengwa",2016,"PF","Victoria Kalima","Victoria",NA,"Kalima",1,0.388185477108838,"assembly"
"2017","Eastern","Chipata","Kasenengwa",2011,"MMD","Victoria  Kalima","Victoria","","Kalima",1,0.807238358690641,"assembly"
"2018","Luapula","Mwense","Mambilima",2006,"NDF","Victoria C. Lyoba","Victoria","C.","Lyoba",0,0.197127634931666,"assembly"
"2019","Copperbelt","Mufulira","Kankoyo",2006,"Independent","Victoria N. Mwansa","Victoria","N.","Mwansa",0,0.0248893343355884,"assembly"
"2020","Lusaka","Lusaka","Munali",2016,"RRP","Vincent Chaile","Vincent",NA,"Chaile",0,0.164839520854237,"assembly"
"2021","Eastern","Chipata","Chipangali",2006,"MMD","Vincent Mwale","Vincent",NA,"Mwale",1,0.0245325947175783,"assembly"
"2022","Eastern","Chipata","Chipangali",2016,"PF","Vincent Mwale","Vincent",NA,"Mwale",1,0.467128323501753,"assembly"
"2023","Eastern","Chipata","Chipangali",2011,"MMD","Vincent  Mwale","Vincent","","Mwale",1,0.362369531423495,"assembly"
"2024","Eastern","Chadiza","Vubwi",2011,"PF","Vincent I Mwale","Vincent","I","Mwale",0,0.586258588382261,"assembly"
"2025","Eastern","Vubwi","Vubwi",2016,"UDF","Vincent I Mwale","Vincent","I","Mwale",0,0.238529014844804,"assembly"
"2026","Western","Lukulu","Mitete",2006,"UPND, FDD, UNIP (UDA)","Vincent N. Kamuti","Vincent","N.","Kamuti",0,0.00646248946333239,"assembly"
"2027","Northern","Luwingu","Lupososhi",2011,"IND","Vincent P Mwansa","Vincent","P","Mwansa",0,0.21387728878895,"assembly"
"2028","Southern","Livingstone","Livingstone",2011,"IND","Vincent S Kabanga","Vincent","S","Kabanga",0,0.00505718509297437,"assembly"
"2029","Lusaka","Kafue","Chilanga",2011,"ADD","Violet An Simwanza","Violet","An","Simwanza",0,0.137464856134474,"assembly"
"2030","Lusaka","Lusaka","Chawama",2006,"PF","Violet M. Sampa-Bredt","Violet","M.","Sampa-Bredt",1,0.20128603424608,"assembly"
"2031","Southern","Monze","Moomba",2011,"UPND","Vitalis  Mooya","Vitalis","","Mooya",1,0.428770500589559,"assembly"
"2032","Southern","Monze","Moomba",2006,"UPND, FDD, UNIP (UDA)","Vitalis M. Mooya","Vitalis","M.","Mooya",1,0.562340036563071,"assembly"
"2033","Western","Sesheke","Mulobezi",2011,"ADD","Vivian M Mubukwanu","Vivian","M","Mubukwanu",0,0.210312786284518,"assembly"
"2034","Copperbelt","Mufulira","Kankoyo",2011,"UNIP","Vuto  Zulu","Vuto","","Zulu",0,0.406421299921691,"assembly"
"2035","Western","Senanga","Senanga",2016,"ADD","WakuÅˆuma Lubinda","WakuÅˆuma",NA,"Lubinda",0,0.602683074440186,"assembly"
"2036","Western","Senanga","Senanga",2011,"IND","Wakunuma  Lubinda","Wakunuma","","Lubinda",0,0.125711782742006,"assembly"
"2037","Southern","Kalomo","Mapatizya",2011,"IND","Walter L Siabona","Walter","L","Siabona",0,0.402796633179473,"assembly"
"2038","Western","Senanga","Senanga",2006,"ULP","Walusiku A. Situmbeko","Walusiku","A.","Situmbeko",0,0.552723352989665,"assembly"
"2039","Western","Mongu","Nalikwanda",2006,"Independent","Wamumei E. Liambango","Wamumei","E.","Liambango",0,0.432458792548522,"assembly"
"2040","Copperbelt","Chililabombwe","Chililabombwe",2006,"MMD","Wamundila Muliokela","Wamundila",NA,"Muliokela",0,0.276825545902794,"assembly"
"2041","Western","Senanga","Senanga",2006,"Independent","Wamunyima Ngenda","Wamunyima",NA,"Ngenda",0,0.552723352989665,"assembly"
"2042","Northern","Isoka","Isoka",2006,"UPND, FDD, UNIP (UDA)","Wamusuwila  Sikombe","Wamusuwila","","Sikombe",0,0.333034623217923,"assembly"
"2043","Western","Sesheke","Mulobezi",2011,"IND","Wanyambe  Mwiya","Wanyambe","","Mwiya",0,0.210312786284518,"assembly"
"2044","North-Western","Mufumbwe","Mufumbwe",2016,"IND","Watson Kyakilika","Watson",NA,"Kyakilika",0,0.132873255394757,"assembly"
"2045","North-Western","Solwezi","Solwezi Central",2006,"UPND, FDD, UNIP (UDA)","Watson Lumba","Watson",NA,"Lumba",0,0.198766154816049,"assembly"
"2046","Eastern","Chipata","Chipata Central",2016,"UNIP","Watson Lungu","Watson",NA,"Lungu",0,0.278921717940908,"assembly"
"2047","North-Western","Solwezi","Solwezi Central",2011,"UPND","Watson  Lumba","Watson","","Lumba",0,0.0498192793531319,"assembly"
"2048","Copperbelt","Kitwe","Kamfinsa",2016,"MMD","Webby Chipili","Webby",NA,"Chipili",0,0.319861535695019,"assembly"
"2049","Copperbelt","Kitwe","Kamfinsa",2006,"MMD","Webby Chipili","Webby",NA,"Chipili",0,0.081620542698387,"assembly"
"2050","Western","Kaoma","Mangango",2006,"UPND, FDD, UNIP (UDA)","Webby Mulubisha","Webby",NA,"Mulubisha",0,0.256218094927772,"assembly"
"2051","Central","Mkushi","Mkushi North",2006,"Independent","Webby Mwape","Webby",NA,"Mwape",0,0.595689932454165,"assembly"
"2052","Luapula","Mansa","Mansa Central",2011,"UNIP","Webby  Kapula","Webby","","Kapula",0,0.227845457709711,"assembly"
"2053","Western","Kaoma","Mangango",2011,"UPND","Webby  Mulubisha","Webby","","Mulubisha",0,0.098496835443038,"assembly"
"2054","Western","Kaoma","Mangango",2011,"ZED","Webby K Kawewe","Webby","K","Kawewe",0,0.098496835443038,"assembly"
"2055","Central","Kabwe","Bwacha",2016,"FDD","Webster Chileshe","Webster",NA,"Chileshe",0,0.272924942504704,"assembly"
"2056","Northern","Kasama","Kasama Central",2016,"FDD","Webster Mulenga","Webster",NA,"Mulenga",0,0.454591750127313,"assembly"
"2057","Central","Kabwe","Bwacha",2011,"IND","Webster  Chileshe","Webster","","Chileshe",0,0.137251820420137,"assembly"
"2058","Southern","Mazabuka","Chikankata",2011,"IND","Webster  Mweene","Webster","","Mweene",0,0.374874055415617,"assembly"
"2059","North-Western","Chavuma","Chavuma",2011,"UPND","Webster N Makondo","Webster","N","Makondo",0,0.343395837626211,"assembly"
"2060","Eastern","Chipata","Chipangali",2006,"PF","Weluzani M. Phiri","Weluzani","M.","Phiri",0,0.0245325947175783,"assembly"
"2061","Lusaka","Lusaka","Mandevu",2016,"RAINBOW","Wezzy Muswema","Wezzy",NA,"Muswema",0,0.37162928869226,"assembly"
"2062","Eastern","Chama","Chama South",2011,"FDD","White  Lungu","White","","Lungu",0,0.0354320884970474,"assembly"
"2063","Eastern","Lundazi","Lundazi",2011,"IND","White  Nkhata","White","","Nkhata",0,0.28097667638484,"assembly"
"2064","Eastern","Katete","Milanzi",2016,"PF","Whiteson Banda","Whiteson",NA,"Banda",1,0.464467495651053,"assembly"
"2065","Eastern","Katete","Milanzi",2011,"MMD","Whiteson  Banda","Whiteson","","Banda",1,0.407388328795349,"assembly"
"2066","Lusaka","Luangwa","Feira",2011,"UNIP","Wilfred M Nyasenda","Wilfred","M","Nyasenda",0,0.155639837055766,"assembly"
"2067","Central","Mkushi","Mkushi North",2011,"UPND","Willard  Chilumba","Willard","","Chilumba",0,0.0678225707633869,"assembly"
"2068","Copperbelt","Ndola","Ndola Central",2016,"FDD","William Wilima","William",NA,"Wilima",0,0.385252225519288,"assembly"
"2069","Northern","Mungwi","Malole",2006,"Independent","William M. Bwalya","William","M.","Bwalya",0,0.003,"assembly"
"2070","Copperbelt","Kitwe","Chimwemwe",2006,"PF","Willie Nsanda","Willie",NA,"Nsanda",1,0.0621927762342381,"assembly"
"2071","Copperbelt","Kitwe","Kamfinsa",2011,"FDD","Willie  Lupiya","Willie","","Lupiya",0,0.487822025812284,"assembly"
"2072","Luapula","Chiengi","Chienge",2011,"UPND","Willie  Musonda","Willie","","Musonda",0,0.298451496423859,"assembly"
"2073","Northern","Kaputa","Kaputa",2006,"UPND, FDD, UNIP (UDA)","Willy M. Chishipula","Willy","M.","Chishipula",0,0.12550707840053,"assembly"
"2074","North-Western","Solwezi","Solwezi East",2016,"FDD","Wilson Kafunga","Wilson",NA,"Kafunga",0,0.431877683527071,"assembly"
"2075","Copperbelt","Kalulushi","Kalulushi",2016,"UDF","Wilson Kasenge","Wilson",NA,"Kasenge",0,0.142893272635306,"assembly"
"2076","Eastern","Chipata","Chipangali",2006,"Independent","Wilson Tembo","Wilson",NA,"Tembo",0,0.0245325947175783,"assembly"
"2077","Eastern","Chama","Chama North",2011,"FDD","Windie  Kumwenda","Windie","","Kumwenda",0,0.10257209664848,"assembly"
"2078","Eastern","Chama","Chama North",2006,"Independent","Windie L. Kumwenda","Windie","L.","Kumwenda",0,0.31873845522337,"assembly"
"2079","North-Western","Ikelenge","Ikeleng'i",2016,"FDD","Winford S Luwi","Winford","S","Luwi",0,0.636780744640842,"assembly"
"2080","Northern","Mbala","Mbala",2011,"ADD","Wiza  Banda","Wiza","","Banda",0,0.353236373774453,"assembly"
"2081","North-Western","Zambezi","Zambezi East",2016,"RAINBOW","Womba Nkanza","Womba",NA,"Nkanza",0,0.435560014162634,"assembly"
"2082","Lusaka","Chirundu","Chirundu",2016,"PF","Workwell Siamaili","Workwell",NA,"Siamaili",0,0.461354581673307,"assembly"
"2083","Copperbelt","Chingola","Nchanga",2011,"PF","Wylbur  Simuusa","Wylbur","","Simuusa",1,0.561793879973957,"assembly"
